person1,person2,image1,image2,relationship,family
Q60737,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Donatus%20in%20NS-Uniform.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q60737,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Donatus%20in%20NS-Uniform.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q60737,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Donatus%20in%20NS-Uniform.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q236196,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Cecilie%20of%20Greece.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q236196,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Cecilie%20of%20Greece.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q236196,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Cecilie%20of%20Greece.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q236196,Q2874895,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Cecilie%20of%20Greece.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20de%20hesse%201933.jpg,parent - child,4549
Q6084594,Q2877210,http://commons.wikimedia.org/wiki/Special:FilePath/Ismael%20Merlo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%28Mar%C3%ADa%20Luisa%20Merlo%29%20Medallas%20de%20Oro%20al%20M%C3%A9rito%20a%20las%20Bellas%20Artes%20%28cropped%29.jpg,parent - child,60
Q6084594,Q2877210,http://commons.wikimedia.org/wiki/Special:FilePath/Ismael%20Merlo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%28Mar%C3%ADa%20Luisa%20Merlo%29%20Medallas%20de%20Oro%20al%20M%C3%A9rito%20a%20las%20Bellas%20Artes%20%28cropped%29.jpg,parent - child,60
Q7064146,Q2877381,http://commons.wikimedia.org/wiki/Special:FilePath/%D7%9C%D7%99%D7%90%D7%95%D7%A8%20%D7%99%D7%99%D7%A0%D7%99.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Yeini.JPG,parent - child,469
Q16013306,Q2877914,http://commons.wikimedia.org/wiki/Special:FilePath/Hari%20Shivdasani.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kapoor%20Women%20%28cropped%29.jpg,parent - child,155
Q16013306,Q2877914,http://commons.wikimedia.org/wiki/Special:FilePath/Hari%20Shivdasani.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kapoor%20Women%20%28cropped%29.jpg,parent - child,155
Q16013306,Q2877914,http://commons.wikimedia.org/wiki/Special:FilePath/Hari%20Shivdasani.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Kapoor%20Women%20%28cropped%29.jpg,parent - child,155
Q5698982,Q2878205,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20M%20Mench%C3%A9n.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Carlitos%2010.jpg,parent - child,3841
Q447933,Q2878916,http://commons.wikimedia.org/wiki/Special:FilePath/Alun%20Armstrong.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Joe%20Armstrong%20actor.jpg,parent - child,3812
Q55210,Q2879304,http://commons.wikimedia.org/wiki/Special:FilePath/Abbas%20Kiarostami-Murcia%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bahman%20Kiarostami.jpg,parent - child,647
Q561234,Q2883924,http://commons.wikimedia.org/wiki/Special:FilePath/Eddie%20Constantine%20%281972%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Constantine-Salon%20du%20livre%20en%20Bretagne%202012.jpg,parent - child,2004
Q561234,Q2883924,http://commons.wikimedia.org/wiki/Special:FilePath/Eddie%20Constantine%20%281972%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Constantine-Salon%20du%20livre%20en%20Bretagne%202012.jpg,parent - child,2004
Q561234,Q2883924,http://commons.wikimedia.org/wiki/Special:FilePath/Eddie%20Constantine%20%281972%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Constantine-Salon%20du%20livre%20en%20Bretagne%202012.jpg,parent - child,2004
Q561234,Q2883924,http://commons.wikimedia.org/wiki/Special:FilePath/Eddie%20Constantine%20%281972%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Constantine-Salon%20du%20livre%20en%20Bretagne%202012.jpg,parent - child,2004
Q2252854,Q2884020,http://commons.wikimedia.org/wiki/Special:FilePath/Zofia-Romanowicz-1987-zkolekcji-rodzinnej.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Romanowicz%202.jpg,parent - child,2178
Q2252854,Q2884020,http://commons.wikimedia.org/wiki/Special:FilePath/Zofia-Romanowicz-1987-zkolekcji-rodzinnej.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Romanowicz%202.jpg,parent - child,2178
Q11738279,Q2884020,http://commons.wikimedia.org/wiki/Special:FilePath/Zofia%20%26%20Kazimierz%20Romanowicz%20by%20Kubik%201998.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Romanowicz%202.jpg,parent - child,2178
Q11738279,Q2884020,http://commons.wikimedia.org/wiki/Special:FilePath/Zofia%20%26%20Kazimierz%20Romanowicz%20by%20Kubik%201998.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Romanowicz%202.jpg,parent - child,2178
Q18810921,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Chrisann%20Brennan%20in%201972%20Pegasus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q18810921,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Chrisann%20Brennan%20in%201972%20Pegasus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q18810921,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Chrisann%20Brennan%20in%201972%20Pegasus.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q3133593,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Laurene%20Powell%20Jobs.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q3133593,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Laurene%20Powell%20Jobs.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q3133593,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Laurene%20Powell%20Jobs.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q19837,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Jobs%20Headshot%202010-CROP2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q19837,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Jobs%20Headshot%202010-CROP2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q19837,Q2983236,http://commons.wikimedia.org/wiki/Special:FilePath/Steve%20Jobs%20Headshot%202010-CROP2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Brennan-Jobs.jpg,parent - child,2534
Q2324581,Q2989832,http://commons.wikimedia.org/wiki/Special:FilePath/Liesbeth%20den%20Uyl%20%281973%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/24.%20Saskia%20Noorman-den%20Uyl%20%2816239325090%29.jpg,parent - child,2404
Q2324581,Q2989832,http://commons.wikimedia.org/wiki/Special:FilePath/Liesbeth%20den%20Uyl%20%281973%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/24.%20Saskia%20Noorman-den%20Uyl%20%2816239325090%29.jpg,parent - child,2404
Q318320,Q2989832,http://commons.wikimedia.org/wiki/Special:FilePath/Joop%20den%20Uyl%2C%20Bestanddeelnr%20933-6094.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/24.%20Saskia%20Noorman-den%20Uyl%20%2816239325090%29.jpg,parent - child,2404
Q318320,Q2989832,http://commons.wikimedia.org/wiki/Special:FilePath/Joop%20den%20Uyl%2C%20Bestanddeelnr%20933-6094.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/24.%20Saskia%20Noorman-den%20Uyl%20%2816239325090%29.jpg,parent - child,2404
Q65200336,Q2991175,http://commons.wikimedia.org/wiki/Special:FilePath/Pavle%20Stefanovic%2004.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ivana%20Stefanovic%2001.jpg,parent - child,2398
Q302400,Q2994084,http://commons.wikimedia.org/wiki/Special:FilePath/Aaron%20Neville.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20Neville%20photo.jpg,parent - child,4359
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q3760549,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Jiwajirao%20Scindia%20of%20Gwalior.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q1452301,Q2997305,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaya%20Raje%20Scindia%202001%20cover%20of%20India%20crop.png,http://commons.wikimedia.org/wiki/Special:FilePath/Rajasthan%20CM%20-%20Vasundhara%20Raje%20%28cropped%29.jpg,parent - child,852
Q16855319,Q2885622,http://commons.wikimedia.org/wiki/Special:FilePath/PIEM2016.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Barrigue-IMG%205292.jpg,parent - child,2476
Q6063061,Q2888603,http://commons.wikimedia.org/wiki/Special:FilePath/Ion%20Filotti%20Cantacuzino.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/%C8%98erban%20Cantacuzino%20%28actor%29.02.jpg,parent - child,4316
Q2487628,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20romer-1487410309.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,parent - child,5172
Q2487628,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20romer-1487410309.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,parent - child,5172
Q2487628,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20romer-1487410309.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,parent - child,5172
Q2463292,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Sterrenslag%20-%20Piet%20R%C3%B6mer%203.png,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,grandparent - child,5172
Q2463292,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Sterrenslag%20-%20Piet%20R%C3%B6mer%203.png,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,grandparent - child,5172
Q2463292,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Sterrenslag%20-%20Piet%20R%C3%B6mer%203.png,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,grandparent - child,5172
Q2463292,Q2889104,http://commons.wikimedia.org/wiki/Special:FilePath/Sterrenslag%20-%20Piet%20R%C3%B6mer%203.png,http://commons.wikimedia.org/wiki/Special:FilePath/Thijs%20R%C3%B6mer.jpg,grandparent - child,5172
Q370787,Q2889271,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Lebedev%202019.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Evgeny%20Lebedev%20Allan%20Warren.jpg,parent - child,1810
Q2906119,Q2891095,http://commons.wikimedia.org/wiki/Special:FilePath/Fayge%20Ilanit%20%2800330554%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Uri%20Ilan%20grave%20Gan%20Shmuel.jpg,parent - child,338
Q44546,Q2891336,http://commons.wikimedia.org/wiki/Special:FilePath/Ric%20Flair%20Photo%20Op%20GalaxyCon%20Austin%202023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Charlotte%20Flair%20Photo%20Op%20GalaxyCon%20Raleigh%202019.jpg,parent - child,5020
Q44546,Q2891336,http://commons.wikimedia.org/wiki/Special:FilePath/Ric%20Flair%20Photo%20Op%20GalaxyCon%20Austin%202023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Charlotte%20Flair%20Photo%20Op%20GalaxyCon%20Raleigh%202019.jpg,parent - child,5020
Q235983,Q2891568,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Taube%20-%20HD.3F.005%20%2811086397086%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Taube%2C%20American%20anthropologist%20and%20archeologist.jpg,parent - child,1024
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q486381,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Tomohito%2020030307.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q1189486,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q280229,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Mikasa%202012-1-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,grandparent - child,1636
Q467661,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Nobuko%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q467661,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Nobuko%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q467661,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Nobuko%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q467661,Q2891798,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Nobuko%20%28cropped%29.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Yoko%20cropped%201%20Shimpei%20Matsushita%20Hiroshi%20Hase%20and%20Princess%20Yoko%2020160726.png,parent - child,1636
Q10267757,Q2900818,http://commons.wikimedia.org/wiki/Special:FilePath/Doc%20Comparato.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Bianca%20Comparato%20during%20an%20interview%20in%20November%202016%2001.png,parent - child,4333
Q12412121,Q2903330,http://commons.wikimedia.org/wiki/Special:FilePath/Prof.%20Tamar%20Liebes%202014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Yohanan%20Plesner.jpg,parent - child,2218
Q93181,Q2903359,http://commons.wikimedia.org/wiki/Special:FilePath/Ehud%20Olmert%20official%20portrait%202006.png,http://commons.wikimedia.org/wiki/Special:FilePath/Danaolmert.jpg,parent - child,3346
Q93181,Q2903359,http://commons.wikimedia.org/wiki/Special:FilePath/Ehud%20Olmert%20official%20portrait%202006.png,http://commons.wikimedia.org/wiki/Special:FilePath/Danaolmert.jpg,parent - child,3346
Q93181,Q2903359,http://commons.wikimedia.org/wiki/Special:FilePath/Ehud%20Olmert%20official%20portrait%202006.png,http://commons.wikimedia.org/wiki/Special:FilePath/Danaolmert.jpg,parent - child,3346
