person,personLabel,personImage,personGender,child,childLabel,childImage,childGender
Q3849223,Mario Verdone,http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Verdone.jpg,male,Q53046,Carlo Verdone,http://commons.wikimedia.org/wiki/Special:FilePath/Carlo%20Verdone%202007%20cropped.jpg,male
Q2086841,V,http://commons.wikimedia.org/wiki/Special:FilePath/Eve%20Ensler%20at%20a%20Hudson%20Union%20Society%20event%20in%20March%202011.jpg,female,Q53120,Dylan McDermott,http://commons.wikimedia.org/wiki/Special:FilePath/Dylan%20McDermott%202014.jpg,male
Q191375,Sheikh Mujibur Rahman,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujibur%20Rahman%20in%201950.jpg,male,Q52183,Sheikh Hasina,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Hasina%20in%20Sep%202023.jpg,female
Q18988084,Sheikh Fazilatunnesa Mujib,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujib%20and%20Begum%20Mujib%20circa%201955%20%28cropped%29.jpg,female,Q52183,Sheikh Hasina,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Hasina%20in%20Sep%202023.jpg,female
Q461633,Frank Lampard,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Frank%20Lampard.jpg,male,Q41533,Frank Lampard,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Lampard%202019.jpg,male
Q5623170,Guðmundur Gunnarsson,http://commons.wikimedia.org/wiki/Special:FilePath/Gu%C3%B0mundur%20Gunnarsson%20%282011%29%20%28cropped%29.jpg,male,Q42455,Björk,http://commons.wikimedia.org/wiki/Special:FilePath/Bj%C3%B6rk%20at%20Cannes.jpg,female
Q344997,Ted DiBiase,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%202015.jpg,male,Q42598,Ted DiBiase Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Dibiase%20Millon%20Dollar%20champ.jpg,male
Q344997,Ted DiBiase,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%20Photo%20Op%20GalaxyCon%20Raleigh%202021.jpg,male,Q42598,Ted DiBiase Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Dibiase%20Millon%20Dollar%20champ.jpg,male
Q344997,Ted DiBiase,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%202015.jpg,male,Q42598,Ted DiBiase Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%20Valparaiso%20IN%20081608.jpg,male
Q344997,Ted DiBiase,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%20Photo%20Op%20GalaxyCon%20Raleigh%202021.jpg,male,Q42598,Ted DiBiase Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20DiBiase%20Valparaiso%20IN%20081608.jpg,male
Q9682,Elizabeth II,http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Elizabeth%20II%20in%20March%202015.jpg,female,Q43274,Charles III,http://commons.wikimedia.org/wiki/Special:FilePath/King%20Charles%20III%20%28July%202023%29.jpg,male
Q80976,"Prince Philip, Duke of Edinburgh",http://commons.wikimedia.org/wiki/Special:FilePath/Duke%20of%20Edinburgh%2033%20Allan%20Warren.jpg,male,Q43274,Charles III,http://commons.wikimedia.org/wiki/Special:FilePath/King%20Charles%20III%20%28July%202023%29.jpg,male
Q291721,Giuli Alasania,http://commons.wikimedia.org/wiki/Special:FilePath/Giuli%20Alasania.jpg,female,Q43330,Mikheil Saakashvili,http://commons.wikimedia.org/wiki/Special:FilePath/Mikheil%20Saakashvili%2C%202020.jpg,male
Q1919736,Ingrid Simons,http://commons.wikimedia.org/wiki/Special:FilePath/Ingrid%20Simons%2C%202022.jpg,female,Q18802,Eva Simons,http://commons.wikimedia.org/wiki/Special:FilePath/Eva%20Simons%20.jpg,female
Q3108674,Glen Corbett,http://commons.wikimedia.org/wiki/Special:FilePath/ViolentYears%20GlenCorbitt.JPG,male,Q18947,Laurie Holden,http://commons.wikimedia.org/wiki/Special:FilePath/Laurie%20Holden%202012.jpg,female
Q3108674,Glen Corbett,http://commons.wikimedia.org/wiki/Special:FilePath/ViolentYears%20GlenCorbitt.JPG,male,Q18947,Laurie Holden,http://commons.wikimedia.org/wiki/Special:FilePath/Laurie%20Holden%202013.jpg,female
Q348209,Dom DeLuise,http://commons.wikimedia.org/wiki/Special:FilePath/Dom%20Deluise%20Allan%20Warren.jpg,male,Q18953,Peter DeLuise,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20DeLuise%202011.jpg,male
Q311171,Paul Ince,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Ince.jpg,male,Q18982,Tom Ince,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Ince%202014.jpg,male
Q577160,Albert Gore Sr.,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Gore%20Sr..jpg,male,Q19673,Al Gore,http://commons.wikimedia.org/wiki/Special:FilePath/President%20Joe%20Biden%20presents%20the%20Medal%20of%20Freedom%20to%20Al%20Gore%20%28cropped%29.jpg,male
Q235128,"Infanta María de las Mercedes, Countess of Barcelona",http://commons.wikimedia.org/wiki/Special:FilePath/Infanta%20Mar%C3%ADa%20de%20las%20Mercedes%2C%20Countess%20of%20Barcelona.jpg,female,Q19943,Juan Carlos I of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Rey%20Juan%20Carlos%202013%20%28cropped%29.jpg,male
Q313857,"Infante Juan, Count of Barcelona",http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20Borb%C3%B3n%20portrait%20%28NL-HaNA%202.24.01.09%200%20901-4072%20%E2%80%93%20cropped%29.jpg,male,Q19943,Juan Carlos I of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Rey%20Juan%20Carlos%202013%20%28cropped%29.jpg,male
Q553682,Bo Yibo,http://commons.wikimedia.org/wiki/Special:FilePath/Boyibo1946.jpg,male,Q21822,Bo Xilai,http://commons.wikimedia.org/wiki/Special:FilePath/VOA-Bo%20Xilai.jpg,male
Q6196159,Jim Klobuchar,http://commons.wikimedia.org/wiki/Special:FilePath/Jim%20Klobuchar.JPG,male,Q22237,Amy Klobuchar,http://commons.wikimedia.org/wiki/Special:FilePath/Amy%20Klobuchar%2C%20official%20portrait%2C%20113th%20Congress.jpg,female
Q1946678,Moon Landrieu,http://commons.wikimedia.org/wiki/Special:FilePath/Moon%20Landrieu%20official%20portrait.jpg,male,Q22338,Mary Landrieu,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Landrieu%20Senate%20portrait.jpg,female
Q448813,Frank Murkowski,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Murkowski%2C%20105th%20Congress%20photo.jpg,male,Q22360,Lisa Murkowski,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Murkowski.jpg,female
Q3752663,Fred Trump,http://commons.wikimedia.org/wiki/Special:FilePath/Fred%20Trump%20in%20the%201980s.jpg,male,Q22686,Donald Trump,http://commons.wikimedia.org/wiki/Special:FilePath/Donald%20Trump%20official%20portrait%20%28cropped2%29.jpg,male
Q102479,Werner Fischer,http://commons.wikimedia.org/wiki/Special:FilePath/Werner%20Fischer2.jpg,male,Q22939,Axel Fischer,http://commons.wikimedia.org/wiki/Special:FilePath/Fischer%2C%20Axel%20E.-1621.jpg,male
Q1139435,Robert Pine,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Pine%201976.jpg,male,Q23466,Chris Pine,http://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Pine%20at%20the%202018%20Comic-Con%20International%202%20%28cropped%2002%29.jpg,male
Q5623885,Gwynne Gilford,http://commons.wikimedia.org/wiki/Special:FilePath/Gwynne%20Gilford%20in%201978.JPG,female,Q23466,Chris Pine,http://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Pine%20at%20the%202018%20Comic-Con%20International%202%20%28cropped%2002%29.jpg,male
Q4100648,Dorothy Walker Bush,http://commons.wikimedia.org/wiki/Special:FilePath/Prescott%20and%20Dorothy%20Bush%201952.jpg,female,Q23505,George H. W. Bush,http://commons.wikimedia.org/wiki/Special:FilePath/George%20H.%20W.%20Bush%20presidential%20portrait%20%28cropped%29.jpg,male
Q102259740,Joseph Louis Cranston,http://commons.wikimedia.org/wiki/Special:FilePath/Joe%20Cranston%20et%20Bryan%20Cranston.png,male,Q23547,Bryan Cranston,http://commons.wikimedia.org/wiki/Special:FilePath/Bryan%20Cranston%20at%20the%202018%20Berlin%20Film%20Festival%20%282%29.jpg,male
Q3138805,Nick Clooney,http://commons.wikimedia.org/wiki/Special:FilePath/NickClooney.jpg,male,Q23844,George Clooney,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Clooney-69990.jpg,male
Q16219163,Adam Anastos Belushi,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Anastos%20Belushi%20%281918-1996%29%20and%20Agnes%20Demetri%20Samaras%20%281922-1989%29%20on%205%20May%201946%20in%20Akron%2C%20Ohio.png,male,Q23858,John Belushi,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Belushi%20at%20the%2032nd%20Annual%20Radio%20and%20Television%20Correspondents%20Association%20Dinner%20-%20NARA%20-%2030805929.jpg,male
Q16219166,Agnes Demetri Samaras,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Anastos%20Belushi%20%281918-1996%29%20and%20Agnes%20Demetri%20Samaras%20%281922-1989%29%20on%205%20May%201946%20in%20Akron%2C%20Ohio.png,female,Q23858,John Belushi,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Belushi%20at%20the%2032nd%20Annual%20Radio%20and%20Television%20Correspondents%20Association%20Dinner%20-%20NARA%20-%2030805929.jpg,male
Q932181,Robert Coldwell Wood,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20C.%20Wood%2C%20the%20second%20Secretary%20of%20the%20U.S.%20Department%20of%20Housing%20and%20Urban%20Development.jpg,male,Q24053,Maggie Hassan,http://commons.wikimedia.org/wiki/Special:FilePath/Maggie%20Hassan%2C%20official%20portrait%2C%20115th%20Congress.jpg,female
Q6381789,Terry Pegula,http://commons.wikimedia.org/wiki/Special:FilePath/Terry%20Pegula%202015.jpg,male,Q24159,Jessica Pegula,http://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Pegula%20%28Roland%20Garros%202023%29%2004%20%28cropped%29.jpg,female
Q24049012,Kim Pegula,http://commons.wikimedia.org/wiki/Special:FilePath/Kim%20Pegula%202021%20%28cropped%20better%29.jpg,female,Q24159,Jessica Pegula,http://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Pegula%20%28Roland%20Garros%202023%29%2004%20%28cropped%29.jpg,female
Q10861998,Celia de la Serna,http://commons.wikimedia.org/wiki/Special:FilePath/M%C5%82ody%20che.jpg,female,Q5809,Che Guevara,http://commons.wikimedia.org/wiki/Special:FilePath/Che%20Guevara%20-%20Guerrillero%20Heroico%20by%20Alberto%20Korda.jpg,male
Q2273636,Afeni Shakur,http://commons.wikimedia.org/wiki/Special:FilePath/Afeni%20Shakur.jpg,female,Q6107,Tupac Shakur,http://commons.wikimedia.org/wiki/Special:FilePath/Tupac%20Shakur.jpg,male
Q3394760,Mutulu Shakur,http://commons.wikimedia.org/wiki/Special:FilePath/Mutulu%20Shakur.jpg,male,Q6107,Tupac Shakur,http://commons.wikimedia.org/wiki/Special:FilePath/Tupac%20Shakur.jpg,male
Q5298463,Dorothy Howell Rodham,http://commons.wikimedia.org/wiki/Special:FilePath/Dorothy%20rodham.jpg,female,Q6294,Hillary Clinton,http://commons.wikimedia.org/wiki/Special:FilePath/Hillary%20Clinton%20official%20Secretary%20of%20State%20portrait%20crop.jpg,female
Q65705909,Anna Gagarina,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Gagarina.jpg,female,Q7327,Yuri Gagarin,http://commons.wikimedia.org/wiki/Special:FilePath/Yuri%20Gagarin%20%281961%29%20-%20Restoration.jpg,male
Q65705909,Anna Gagarina,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Gagarina.jpg,female,Q7327,Yuri Gagarin,http://commons.wikimedia.org/wiki/Special:FilePath/Yuri%20Gagarin%20with%20awards.jpg,male
Q1110336,Alberta Williams King,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Luther%20King%2C%20Henry%20Elkins%2C%20and%20Alberta%20Williams%20King%20at%20Ebenezer%2C%201962%20%28cropped%29.png,female,Q8027,Martin Luther King Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Luther%20King%2C%20Jr..jpg,male
Q11588,Thelma Estrin,http://commons.wikimedia.org/wiki/Special:FilePath/Thelma%20and%20gerald%20estrin.jpg,female,Q7526,Deborah Estrin,http://commons.wikimedia.org/wiki/Special:FilePath/Deborah%20Estrin.jpg,female
Q5549108,Gerald Estrin,http://commons.wikimedia.org/wiki/Special:FilePath/Thelma%20and%20gerald%20estrin.jpg,male,Q7526,Deborah Estrin,http://commons.wikimedia.org/wiki/Special:FilePath/Deborah%20Estrin.jpg,female
Q3194740,Keith Henson,http://commons.wikimedia.org/wiki/Special:FilePath/Keith%20Henson.jpg,male,Q7536,Valerie Aurora,http://commons.wikimedia.org/wiki/Special:FilePath/Valerie%20Aurora%20headshot.jpg,female
Q611891,Archie Manning,http://commons.wikimedia.org/wiki/Special:FilePath/Archie%20Manning%20by%20Gage%20Skidmore.jpg,male,Q7539,Peyton Manning,http://commons.wikimedia.org/wiki/Special:FilePath/Peyton%20Manning%20%2851665689271%29.jpg,male
Q1151149,Olga Gimeno,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20olga%20palette%20site.jpg,female,Q43558,Flore,http://commons.wikimedia.org/wiki/Special:FilePath/FLORE%20%28artiste%20photographe%29.jpg,female
Q818507,Benzion Netanyahu,http://commons.wikimedia.org/wiki/Special:FilePath/Benzion%20Netanyahu%20%28cropped%29.jpg,male,Q43723,Benjamin Netanyahu,http://commons.wikimedia.org/wiki/Special:FilePath/Benjamin%20Netanyahu%2C%20February%202023.jpg,male
Q565947,Willy Bogner,http://commons.wikimedia.org/wiki/Special:FilePath/Willi%20Bogner%201942.jpg,male,Q43754,Willy Bogner,http://commons.wikimedia.org/wiki/Special:FilePath/Willy%20Bogner%200650.jpg,male
Q27670296,Hans-Jürgen Precht,http://commons.wikimedia.org/wiki/Special:FilePath/De%20Lorean%20DMC-12%20Back%20to%20the%20Future%20replica%20Mr.%20Fusion.jpg,male,Q44040,Richard David Precht,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20David%20Precht.jpg,male
Q2399793,Ted Irvine,http://commons.wikimedia.org/wiki/Special:FilePath/Ted%20Irvine%201970.jpg,male,Q44144,Chris Jericho,http://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Jericho%2C%20June%202024%20%28cropped%29.jpg,male
Q438537,Eileen Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Eileen%20Ryan%20%281960%29.jpg,female,Q44221,Sean Penn,http://commons.wikimedia.org/wiki/Special:FilePath/Superpower%20%282023%29-60535.jpg,male
Q1283268,Leo Penn,http://commons.wikimedia.org/wiki/Special:FilePath/Leo%20Penn%201964%20crop.jpg,male,Q44221,Sean Penn,http://commons.wikimedia.org/wiki/Special:FilePath/Superpower%20%282023%29-60535.jpg,male
Q464313,George Stephen Morrison,http://commons.wikimedia.org/wiki/Special:FilePath/Admiral%20George%20Stephen%20Morrison.jpg,male,Q44301,Jim Morrison,http://commons.wikimedia.org/wiki/Special:FilePath/Jim%20Morrison%201969.JPG,male
Q118725,Hafez al-Assad,http://commons.wikimedia.org/wiki/Special:FilePath/Hafez%20al%20Assad%20portrait.jpg,male,Q44329,Bashar al-Assad,http://commons.wikimedia.org/wiki/Special:FilePath/Bashar%20al-Assad%20in%20May%202024.png,male
Q12180950,Anisa Makhlouf,http://commons.wikimedia.org/wiki/Special:FilePath/Anisa%20Makhlouf.jpg,female,Q44329,Bashar al-Assad,http://commons.wikimedia.org/wiki/Special:FilePath/Bashar%20al-Assad%20in%20May%202024.png,male
Q708554,Vincent J. McMahon,http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20James%20McMahon%20-%20Wrestling%20News%20-%20Aug-sept%201975%20%28cropped%29.jpg,male,Q44430,Vince McMahon,http://commons.wikimedia.org/wiki/Special:FilePath/Vince%20McMahon%202.jpg,male
Q529384,Bob Orton Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Orton%20vs.%20Snuka.jpg,male,Q44449,Randy Orton,http://commons.wikimedia.org/wiki/Special:FilePath/Randy%20Orton%20One%20Night%20Stand%202007.jpg,male
Q529384,Bob Orton Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Orton%20vs.%20Snuka.jpg,male,Q44449,Randy Orton,http://commons.wikimedia.org/wiki/Special:FilePath/Randy%20Orton%20Tribute%20to%20the%20Troops%202010.jpg,male
Q1341997,Verner Lička,http://commons.wikimedia.org/wiki/Special:FilePath/Werner%20Liczka.jpg,male,Q44671,Mario Lička,http://commons.wikimedia.org/wiki/Special:FilePath/Licka.JPG,male
Q1068550,Chavo Guerrero Sr.,http://commons.wikimedia.org/wiki/Special:FilePath/Chavo%20Guerrero%20-%20Go%20Chavo%20Go%20-%20Championship%20Wrestling%20program%20-%207%20October%201977.jpg,male,Q44683,Chavo Guerrero Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Chavo%20Guerrero%202010%20Tribute%20to%20the%20Troops.jpg,male
Q887338,John Chafee,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Chafee.jpg,male,Q44690,Lincoln Chafee,http://commons.wikimedia.org/wiki/Special:FilePath/Lincoln%20Chafee%20official%20portrait.jpg,male
Q887338,John Chafee,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Chafee.jpg,male,Q44690,Lincoln Chafee,http://commons.wikimedia.org/wiki/Special:FilePath/RI%20governor%20Lincoln%20Chafee%20in%202007.jpg,male
Q109595288,Giovanni Sodano,http://commons.wikimedia.org/wiki/Special:FilePath/Giovanni%20Sodano%20III.jpg,male,Q44752,Angelo Sodano,http://commons.wikimedia.org/wiki/Special:FilePath/Angelo%20Cardinal%20Sodano%20in%202016%20%28cropped%29.jpg,male
Q1201395,Detlef Zabel,http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv%20Bild%20183-39466-0009%2C%20Detlef%20Zabel.jpg,male,Q44781,Erik Zabel,http://commons.wikimedia.org/wiki/Special:FilePath/Rund%20um%20K%C3%B6ln%202017%20050.jpg,male
Q238402,Katherine Jackson,http://commons.wikimedia.org/wiki/Special:FilePath/Katherine%20Jackson42654.jpg,female,Q44855,Jackie Jackson,http://commons.wikimedia.org/wiki/Special:FilePath/Jackie%20Jackson%201977.jpg,male
Q361297,Joe Jackson,http://commons.wikimedia.org/wiki/Special:FilePath/Joseph%20Jackson%20Cannes%202014.jpg,male,Q44855,Jackie Jackson,http://commons.wikimedia.org/wiki/Special:FilePath/Jackie%20Jackson%201977.jpg,male
Q1729895,Karl-Heinz Koch,http://commons.wikimedia.org/wiki/Special:FilePath/KAS-Koch%2C%20Karl-Heinz-Bild-5327-1.jpg,male,Q60934,Roland Koch,http://commons.wikimedia.org/wiki/Special:FilePath/RKoch.jpg,male
Q1729895,Karl-Heinz Koch,http://commons.wikimedia.org/wiki/Special:FilePath/KAS-Koch%2C%20Karl-Heinz-Bild-5327-1.jpg,male,Q60934,Roland Koch,http://commons.wikimedia.org/wiki/Special:FilePath/Roland%20Koch%2003.jpg,male
Q61624,Rosi Mittermaier,http://commons.wikimedia.org/wiki/Special:FilePath/Rosi%20Mittermaier%202%20%28cropped%29.jpg,female,Q61041,Felix Neureuther,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Neureuther%20-%202022236170831%202022-08-24%20Champions%20for%20Charity%20-%20Sven%20-%201D%20X%20MK%20II%20-%200218%20-%20AK8I2575%20%28cropped%29.jpg,male
Q66963,Christian Neureuther,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Neureuther%20%28cropped%29.jpg,male,Q61041,Felix Neureuther,http://commons.wikimedia.org/wiki/Special:FilePath/Felix%20Neureuther%20-%202022236170831%202022-08-24%20Champions%20for%20Charity%20-%20Sven%20-%201D%20X%20MK%20II%20-%200218%20-%20AK8I2575%20%28cropped%29.jpg,male
Q713195,Elisabeth Murdoch,http://commons.wikimedia.org/wiki/Special:FilePath/Elisabethmurdoch.jpg,female,Q53944,Rupert Murdoch,http://commons.wikimedia.org/wiki/Special:FilePath/Rupert%20Murdoch%20-%20Flickr%20-%20Eva%20Rinaldi%20Celebrity%20and%20Live%20Music%20Photographer.jpg,male
Q19943,Juan Carlos I of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Rey%20Juan%20Carlos%202013%20%28cropped%29.jpg,male,Q54386,"Infanta Elena, Duchess of Lugo",http://commons.wikimedia.org/wiki/Special:FilePath/Elena%20de%20Borb%C3%B3n%20y%20Grecia.jpg,female
Q19943,Juan Carlos I of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Rey%20Juan%20Carlos%202013%20%28cropped%29.jpg,male,Q54386,"Infanta Elena, Duchess of Lugo",http://commons.wikimedia.org/wiki/Special:FilePath/L%E2%80%99infante%20H%C3%A9l%C3%A8ne%20d%E2%80%99Espagne%2C%20duchesse%20de%20Lugo%20en%202011.jpg,female
Q156548,Queen Sofía of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Karaliene%20Sofija%20%28cropped%29.jpg,female,Q54386,"Infanta Elena, Duchess of Lugo",http://commons.wikimedia.org/wiki/Special:FilePath/Elena%20de%20Borb%C3%B3n%20y%20Grecia.jpg,female
Q156548,Queen Sofía of Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Karaliene%20Sofija%20%28cropped%29.jpg,female,Q54386,"Infanta Elena, Duchess of Lugo",http://commons.wikimedia.org/wiki/Special:FilePath/L%E2%80%99infante%20H%C3%A9l%C3%A8ne%20d%E2%80%99Espagne%2C%20duchesse%20de%20Lugo%20en%202011.jpg,female
Q7688725,Tauna Vandeweghe,http://commons.wikimedia.org/wiki/Special:FilePath/Tauna%20Vandeweghe%2C%201973.jpg,female,Q54688,CoCo Vandeweghe,http://commons.wikimedia.org/wiki/Special:FilePath/Vandeweghe%20WMQ22%20%2813%29%20%2852191110986%29%20%28cropped%29.jpg,female
Q231259,Billy Ray Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Billy%20Ray%20Cyrus%202019.jpg,male,Q54867,Trace Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Trace%20Cyrus%20Metro%20Station%202.jpg,male
Q231259,Billy Ray Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Billy%20Ray%20Cyrus%202019.jpg,male,Q54868,Noah Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Noah%20Cyrus%20VMA%202018.jpg,female
Q231259,Billy Ray Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Billy%20Ray%20Cyrus%202019.jpg,male,Q54868,Noah Cyrus,http://commons.wikimedia.org/wiki/Special:FilePath/Noah%20Cyrus%20-%202023%20%2853399735475%29%20%28cropped%29%20%28cropped%29.jpg,female
